,,,,,,,,,,* in this column  -> pagenr is directly from pdf
,,,,,,,,,,
,Transcription File,Google Books Pdf Name,Identifier / page name,partner institution,URL / page number,Aus Davids playstor,,,pagenumber according to google,
,transcribe.html,,752.png,University of Illinois Urbana-Champaign,https://archive.org/details/anneofgeierstein03scot/page/68/mode/2up,,,,69,
,transcribe.html,,507.png,University of Illinois Urbana-Champaign,https://archive.org/details/anneofgeierstein02scot/page/170/mode/2up,,,,170,
,transcribe.html,,369.png,University of Illinois Urbana-Champaign,https://archive.org/details/anneofgeierstein02scot/page/32/mode/2up,,,,32,
,,,de_ivan,WRONG LINKS (corrected),,https://books.google.de/books?id=DNUwAQAAMAAJ&hl=de,,,,
,transcribe.html,,1651.png,University of Wisconsin - Madison,https://play.google.com/books/reader?id=DNUwAQAAMAAJ&hl=de&pg=GBS.RA2-PA167,,,,549,
,transcribe.html,,1736.png,University of Wisconsin - Madison,https://play.google.com/books/reader?id=DNUwAQAAMAAJ&hl=de&pg=GBS.RA2-PA194,,,,576,
,transcribe.html,,1355.png,University of Wisconsin - Madison,https://play.google.com/books/reader?id=DNUwAQAAMAAJ&hl=de&pg=GBS.RA2-PA80,,,,462,
,,,de_ende_baer,New York Public Library,https://play.google.com/books/reader?id=YAZXAAAAcAAJ&pg=GBS.PR5,,,,,
,transcribe.html,,054.png,New York Public Library,https://play.google.com/books/reader?id=YAZXAAAAcAAJ&pg=GBS.PA248,,,,246,cclxvi/443
,transcribe.html,,021.png,New York Public Library,https://play.google.com/books/reader?id=YAZXAAAAcAAJ&pg=GBS.PA237,,,,235,cclv/443
,transcribe.html,,060.png,New York Public Library,https://play.google.com/books/reader?id=YAZXAAAAcAAJ&pg=GBS.PA250,,,,248,cclxviii/443
,,,de_pert,University of Wisconsin - Madison,https://books.google.de/books?id=H9UwAQAAMAAJ&hl=de,,,,,
,transcribe.html,,431.png,University of Wisconsin - Madison,https://play.google.com/books/reader?id=H9UwAQAAMAAJ&hl=de&pg=GBS.PA140,,,,140,
,transcribe.html,,366.png,University of Wisconsin - Madison,https://play.google.com/books/reader?id=H9UwAQAAMAAJ&hl=de&pg=GBS.PA119,,,,119,
,transcribe.html,,444.png,University of Wisconsin - Madison,https://play.google.com/books/reader?id=H9UwAQAAMAAJ&hl=de&pg=GBS.PA144,,,,144,
,,,en_astr,Meyerstein Collection - Oxford,,astr1 is missing en_astr_2.pdf http://books.google.com/books?id=MzQJAAAAQAAJ&ie=ISO-8859-1 en_astr_3.pdf http://books.google.com/books?id=Fy4JAAAAQAAJ&ie=ISO-8859-1,,,,
,transcribe.html,,583.png,Meyerstein Collection - Oxford,https://play.google.com/books/reader?id=MzQJAAAAQAAJ&hl=de&pg=GBS.PA248,,,,246,
,transcribe.html,,432.png,Meyerstein Collection - Oxford,https://play.google.com/books/reader?id=MzQJAAAAQAAJ&hl=de&pg=GBS.PA97,,,,95,
,transcribe.html,,1660.png,Meyerstein Collection - Oxford,https://play.google.com/books/reader?id=Fy4JAAAAQAAJ&hl=de&pg=GBS.PA302,,,,300,
